DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF3,2020,80,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2010,43,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2011,43,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2012,43,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2013,43,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2014,43,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2015,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2016,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2017,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2018,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2019,43,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF4,2020,43,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2010,36,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2011,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2012,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2013,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2014,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2015,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2016,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2017,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2018,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2019,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF5,2020,35,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2010,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2011,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2012,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2013,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2014,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2015,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2016,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2017,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2018,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2019,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITF6,2020,56,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2010,54,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2011,54,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2012,54,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2013,54,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2014,54,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2015,54,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2016,54,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2017,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2018,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2019,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG1,2020,53,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2010,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2011,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2012,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2013,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2014,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2015,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2016,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2017,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2018,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2019,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITG2,2020,18,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2010,49,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2011,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2012,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2013,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2014,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2015,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2016,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2017,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2018,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2019,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH1,2020,48,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2010,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2011,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2012,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2013,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2014,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2015,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2016,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2017,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2018,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2019,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH3,2020,68,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2010,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2011,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2012,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2013,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2014,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2015,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2016,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2017,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2018,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2019,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH4,2020,62,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2010,58,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2011,58,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2012,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2013,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2014,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2015,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2016,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2017,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2018,59,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2019,60,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITH5,2020,60,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2010,64,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2011,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2012,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2013,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2014,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2015,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2016,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2017,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2018,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2019,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI1,2020,65,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2010,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2011,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2012,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2013,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2014,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2015,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2016,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2017,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2018,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2019,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI2,2020,45,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2010,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2011,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2012,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2013,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2014,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2015,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2016,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2017,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2018,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2019,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI3,2020,41,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2010,74,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2011,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2012,71,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2013,71,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2014,71,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2015,71,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2016,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2017,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2018,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2019,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,ITI4,2020,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2010,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2011,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2012,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2013,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2014,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2015,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2016,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2017,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2018,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2019,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2020,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LI00,2021,57,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2010,106,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2011,106,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2012,106,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2013,106,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2014,106,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2015,106,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2016,106,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2017,105,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2018,105,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2019,105,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2020,105,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LU00,2021,105,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2010,30,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2011,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2012,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2013,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2014,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2015,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2016,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2017,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2018,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2019,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2020,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,LV00,2021,29,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MK00,2017,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MK00,2018,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MK00,2019,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MK00,2020,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MK00,2021,27,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2010,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2011,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2012,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2013,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2014,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2015,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2016,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2017,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2018,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2019,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2020,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,MT00,2021,,z
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2010,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2011,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2012,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2013,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2014,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2015,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2016,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2017,69,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2018,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2019,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2020,72,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL11,2021,73,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2010,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2011,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2012,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2013,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2014,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2015,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2016,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2017,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2018,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2019,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2020,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL12,2021,44,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2010,39,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2011,39,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2012,39,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2013,39,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2014,39,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2015,39,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2016,39,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2017,39,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2018,38,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2019,38,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2020,38,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL13,2021,38,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2010,90,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2011,90,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2012,90,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2013,90,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2014,93,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2015,93,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2016,93,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2017,93,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2018,94,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2019,94,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2020,94,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL21,2021,94,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2010,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2011,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2012,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2013,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2014,109,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2015,109,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2016,109,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2017,109,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2018,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2019,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2020,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL22,2021,108,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2010,28,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2011,28,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2012,28,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2013,28,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2014,47,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2015,47,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2016,47,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2017,47,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2018,47,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2019,47,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2020,47,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL23,2021,47,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM_TKM2,NL31,2010,139,
